id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,occupancy_rate,estimated_annual_revenue,revenue_per_available_day,host_type,host_performance_score,neighbourhood_average_price,demand_score,days_since_last_review,city_average_price,price_index,price_category,minimum_nights_bucket
13915872,Hollywood Cottage 1 Bedroom Free Parking Vi,40225166,Chris,City Of Los Angeles,Hollywood,34.09514,-118.34663,Entire Home/Apt,$95.00,31,110,9/14/2019,2.17,25,336,Los Angeles,7.90%,"$2,755.00",7.505,Commercial Operator,0.75,$198.89,1.58,452,$230.70,0.41,Budget,31–90 Nights
21607750,Wyndham Kona Hawaiian (2 Bedroom 2 Bath),100238132,Michael,Hawaii,North Kona,19.6261,-155.98373,Entire Home/Apt,$286.00,3,11,10/16/2019,0.33,14,233,Hawaii,36.20%,"$37,752.00",103.532,Professional,0.09,$286.83,-0.76,420,$316.90,0.9,Average,2–3 Nights
43381477,San Francisco Charm In The Heart Of The Castro,11339946,Garron,Not Specified,Castro/Upper Market,37.76169,-122.43244,Entire Home/Apt,$169.00,3,11,8/22/2020,3.11,1,0,San Francisco,100.00%,"$61,685.00",169,Individual,34.21,$262.96,0.72,109,$295.23,0.57,Budget,2–3 Nights
29382038,South Salem - Home Away From Home,221348317,Tammy,Not Specified,Ward 3,44.87997,-123.04481,Entire Home/Apt,$150.00,2,94,7/14/2020,4.5,1,241,Salem,34.00%,"$18,600.00",51,Individual,143.82,$102.00,2.83,148,$108.88,1.38,Premium,2–3 Nights
36452514,United Center Living Room,45735396,Emrah,Not Specified,Near West Side,41.88074,-87.68164,Shared Room,$10.00,1,2,8/28/2020,0.49,4,324,Chicago,11.20%,$410.00,1.12,Small Operator,0.03,$130.30,-1.27,103,$152.45,0.07,Budget,1 Night
26134096,"Lga Entire Private Apt, Living Rm+Bedroom, Bath,",156948703,Asad,Queens,East Elmhurst,40.76956,-73.87347,Entire Home/Apt,$126.00,1,164,9/4/2020,6.05,6,365,New York City,0.00%,$0.00,0,Professional,0.00,$71.33,4.82,96,$162.83,0.77,Budget,1 Night
31617490,Walk Everywhere! Studio Right In The Heart Of Pb,237026604,D,Not Specified,Pacific Beach,32.80109,-117.2419,Entire Home/Apt,$89.00,30,2,7/3/2020,0.17,1,233,San Diego,36.20%,"$11,748.00",32.218,Individual,0.12,$660.48,-1.33,159,$306.57,0.29,Budget,8–30 Nights
30072122,Guestroom 2 For Singles,177333046,Carmine,Other Cities,Long Beach,33.82203,-118.21027,Private Room,$29.00,3,5,5/4/2019,0.24,6,0,Los Angeles,100.00%,"$10,585.00",29,Professional,0.20,$126.34,-1.34,585,$230.70,0.13,Budget,2–3 Nights
37833328,Deluxe 1Br Corner Unit Overlooking Lake + Balcony,33127842,Kari,Not Specified,Loop,41.88664,-87.61861,Entire Home/Apt,$150.00,32,1,2/15/2020,0.14,26,365,Chicago,0.00%,$0.00,0,Commercial Operator,0.00,$185.81,-1.26,298,$152.45,0.98,Average,31–90 Nights
35802456,Grant Hill Ii By Avantstay Contemporary Home W/ Patio 5Min To Balboa Park,130904349,Avantstay,Not Specified,Grant Hill,32.70711,-117.13226,Entire Home/Apt,$319.00,1,17,6/15/2020,1.61,47,279,San Diego,23.60%,"$27,434.00",75.284,Commercial Operator,0.14,$257.11,0.16,177,$306.57,1.04,Average,1 Night
29309068,Unique Loft On Hollywood Walk Of Fame-W/ Roof Deck,199507584,Host,City Of Los Angeles,Hollywood,34.10024,-118.34257,Entire Home/Apt,$115.00,30,25,4/11/2019,1.11,3,89,Los Angeles,75.60%,"$31,740.00",86.94,Small Operator,6.99,$198.89,-0.36,608,$230.70,0.5,Budget,8–30 Nights
9510744,Paradise At Hallandale Beach Condo!,44888782,Luisa,Not Specified,Hollywood,25.98721,-80.119,Entire Home/Apt,$150.00,3,24,11/3/2020,0.46,1,365,Broward County,0.00%,$0.00,0,Individual,0.00,$198.89,-0.71,36,$253.11,0.59,Budget,2–3 Nights
19801590,San Jose Perfect Room,34160099,Sophia,Not Specified,San Jose,37.27092,-121.83246,Private Room,$75.00,3,15,10/8/2019,0.43,1,179,San Clara Country,51.00%,"$13,950.00",38.25,Individual,3.29,$117.92,-0.99,428,$167.26,0.45,Budget,2–3 Nights
37749472,Casita Linda,13720575,Mark,City Of Los Angeles,Pacific Palisades,34.04313,-118.51801,Entire Home/Apt,$119.00,1,55,7/31/2020,4.66,1,0,Los Angeles,100.00%,"$43,435.00",119,Individual,256.30,$406.91,2.26,131,$230.70,0.52,Budget,1 Night
26516564,Luxurious Pompano Beach Condo - 1Bd Santa Barbara,100605868,Sharebnb,Not Specified,Pompano Beach,26.22062,-80.0922,Entire Home/Apt,$115.00,1,0,,0,25,22,Broward County,94.00%,"$39,445.00",108.1,Commercial Operator,0.00,$192.92,-1.42,,$253.11,0.45,Budget,1 Night
10545027,Clinton Hill - Pied--Terre,54378184,Eej,Brooklyn,Clinton Hill,40.68895,-73.96489,Entire Home/Apt,$195.00,4,18,9/27/2019,0.32,3,365,New York City,0.00%,$0.00,0,Small Operator,0.00,$166.38,-0.81,439,$162.83,1.2,Average,4–7 Nights
37492020,---Your Home In Silicon Valley Room 4,128393782,Not Specified,Not Specified,Unincorporated Areas,37.37722,-121.83266,Private Room,$36.00,1,18,4/18/2020,2.01,4,178,San Clara Country,51.20%,"$6,732.00",18.432,Small Operator,4.63,$215.51,-0.06,235,$167.26,0.22,Budget,1 Night
35937190,Mustard Seed,270346576,Lori,Not Specified,78746,30.33141,-97.82117,Entire Home/Apt,"$2,100.00",4,0,,0,1,318,Austin,12.90%,"$98,700.00",270.9,Individual,0.00,$481.21,1.88,,$267.45,7.85,Premium,4–7 Nights
18311276,"Private Quiet , Apple, Linkedin, High Tech",126656771,Hannah,Not Specified,Sunnyvale,37.39097,-122.02993,Private Room,$65.00,5,18,8/4/2020,0.49,4,364,San Clara Country,0.30%,$65.00,0.195,Small Operator,0.01,$120.68,-0.93,127,$167.26,0.39,Budget,4–7 Nights
8566977,2 Bedroom/1 Bath Upstairs Apartment In Wash Park,45086901,Corie,Not Specified,Washington Park West,39.70913,-104.98061,Entire Home/Apt,$130.00,2,91,2/16/2020,1.58,1,346,Denver,5.20%,"$2,470.00",6.76,Individual,7.48,$122.60,0.99,297,$209.59,0.62,Budget,2–3 Nights
38907071,Best Of The West Side - Your Perfect La Sanctuary,119150974,Emily,City Of Los Angeles,Playa Vista,33.9733,-118.42524,Private Room,$110.00,30,1,9/28/2019,0.09,1,0,Los Angeles,100.00%,"$40,150.00",110,Individual,0.09,$134.75,-1.36,438,$230.70,0.48,Budget,8–30 Nights
24988585,Music Row/Midtown Apartment - Feel Local,60934272,Travers,Not Specified,District 19,36.14582,-86.79327,Shared Room,$191.00,1,124,3/21/2020,4.7,30,56,Nashville,84.70%,"$59,019.00",161.777,Commercial Operator,16.45,$229.87,3.49,263,$223.27,0.86,Average,1 Night
21131816,Beautiful Private Room In Asheville,124637972,Luba,Not Specified,28806,35.61143,-82.5949,Private Room,$67.00,1,71,9/13/2020,2.27,1,324,Asheville,11.20%,"$2,747.00",7.504,Individual,18.05,$93.67,0.98,87,$160.09,0.42,Budget,1 Night
21348551,1332C Large Double Queen-Bed Room Near Sfo,94282453,Kimberly,Not Specified,South San Francisco,37.66449,-122.40129,Private Room,$0.00,2,118,4/30/2020,3.55,24,0,San Mateo County,100.00%,$0.00,0,Commercial Operator,17.45,$56.75,2.38,223,$200.39,0,Budget,2–3 Nights
29828333,"**Harlem, Chic Getaway! 5M To Dining/Trains***",216634331,Stephanie,Manhattan,Harlem,40.82431,-73.94291,Entire Home/Apt,$230.00,3,15,2/1/2020,0.7,1,90,New York City,75.30%,"$63,250.00",173.19,Individual,7.91,$114.51,-0.57,312,$162.83,1.41,Premium,2–3 Nights
17845122,"Dog-Friendly, Spacious Private Room Bedroom2",92510513,Rosalyn And Eric,Not Specified,Unincorporated Areas,35.98621,-115.24659,Private Room,$60.00,1,62,2/25/2020,1.56,3,180,Clark County,50.70%,"$11,100.00",30.42,Small Operator,16.35,$215.51,0.40,288,$191.70,0.31,Budget,1 Night
31150347,Wyndham Grand Desert (1 Bedroom 1 Bath Suite),100238132,Michael,Not Specified,Unincorporated Areas,36.10685,-115.16131,Entire Home/Apt,$137.00,3,2,2/1/2020,0.1,107,240,Clark County,34.20%,"$17,125.00",46.854,Commercial Operator,0.00,$215.51,-1.29,312,$191.70,0.71,Budget,2–3 Nights
9274774,Come Experience The Modern Luxury 2 Bed/1.5 Bath,41853393,Areg,Other Cities,Glendale,34.21579,-118.23978,Entire Home/Apt,$130.00,30,11,9/29/2019,0.21,1,252,Los Angeles,31.00%,"$14,690.00",40.3,Individual,0.72,$133.91,-1.10,437,$230.70,0.56,Budget,8–30 Nights
474197,"Spacious, Historic Treme Home With Vintage Charm",99380986,Al,Not Specified,Treme - Lafitte,29.96759,-90.07017,Entire Home/Apt,$249.00,1,35,3/15/2020,0.35,7,342,New Orleans,6.30%,"$5,727.00",15.687,Professional,0.11,$175.94,-0.44,269,$158.95,1.57,Premium,1 Night
42941659,Pure Oceanfront West Maui Condo In Kuleana Complex,43882294,Mike,Maui,Lahaina,20.96018,-156.6833,Entire Home/Apt,$120.00,7,1,3/27/2020,0.17,1,0,Hawaii,100.00%,"$43,800.00",120,Individual,0.17,$368.52,-1.29,257,$316.90,0.38,Budget,4–7 Nights
22701693,Sweetest Modern Gem-2Bedrm-La Hotspot-Ktown/Hollyw,37207995,Tanya,City Of Los Angeles,East Hollywood,34.08127,-118.29456,Entire Home/Apt,$99.00,30,44,1/8/2020,1.44,14,335,Los Angeles,8.20%,"$2,970.00",8.118,Professional,0.37,$94.33,0.11,336,$230.70,0.43,Budget,8–30 Nights
22412412,Just Like Your Own Place - Private Master Bedroom,50742805,Chih,Not Specified,San Bruno,37.6296,-122.45423,Private Room,$80.00,2,12,9/27/2019,0.41,4,365,San Mateo County,0.00%,$0.00,0,Small Operator,0.00,$132.83,-1.04,439,$200.39,0.4,Budget,2–3 Nights
10996467,2 Bed / 2 Bath /W Central Ac Apartment .,39859123,R,Not Specified,San Jose,37.35632,-121.88403,Entire Home/Apt,$275.00,5,44,4/17/2020,0.83,2,346,San Clara Country,5.20%,"$5,225.00",14.3,Small Operator,0.95,$117.92,0.04,236,$167.26,1.64,Premium,4–7 Nights
19745845,Unique View Home In West Seattle,107954240,Shelley,West Seattle,Gatewood,47.53819,-122.38558,Entire Home/Apt,$199.00,30,1,4/9/2017,0.03,1,0,Seattle,100.00%,"$72,635.00",199,Individual,0.03,$144.50,-1.25,1340,$228.97,0.87,Average,8–30 Nights
19947376,Spacious Vintage 3 Br In Chicago'S Northcenter!,141373153,Lins,Not Specified,North Center,41.95513,-87.67902,Entire Home/Apt,$120.00,2,89,7/9/2020,2.38,1,156,Chicago,57.30%,"$25,080.00",68.76,Individual,121.37,$149.13,1.42,153,$152.45,0.79,Budget,2–3 Nights
31042131,Cute Affordable Girly Room + Airport Pick Up 2,4275133,Robert,City Of Los Angeles,Sherman Oaks,34.16245,-118.4327,Shared Room,$20.00,31,0,,0,6,0,Los Angeles,100.00%,"$7,300.00",20,Professional,0.00,$150.33,-1.58,,$230.70,0.09,Budget,31–90 Nights
26628714,Charming Townhouse Minutes From The Beach,22146006,Ashley,Not Specified,Pompano Beach,26.22612,-80.12774,Entire Home/Apt,$100.00,2,4,12/28/2019,0.18,1,9,Broward County,97.50%,"$35,600.00",97.5,Individual,0.70,$192.92,-1.27,347,$253.11,0.4,Budget,2–3 Nights
42860650,Large Spacious Suite On Ocean Ave. Beachy Chic,239712,Silvio,Other Cities,Santa Monica,34.01345,-118.49591,Private Room,$275.00,1,0,,0,11,353,Los Angeles,3.30%,"$3,300.00",9.075,Professional,0.00,$169.33,-1.15,,$230.70,1.19,Average,1 Night
44474952,Sunny Spacius 1 Bed Room Gem At Harvard Square,359498274,Xy,Not Specified,Allston,42.37082,-71.11557,Entire Home/Apt,$113.00,3,0,,0,1,166,Boston,54.50%,"$22,487.00",61.585,Individual,0.00,$154.44,-1.42,,$172.97,0.65,Budget,2–3 Nights
6821803,Beach Condo (S275),29898175,Brandelia,Not Specified,Unincorporated Areas,36.87364,-121.82276,Entire Home/Apt,$328.00,2,1,8/15/2016,0.02,35,329,Santa Cruz County,9.90%,"$11,808.00",32.472,Commercial Operator,0.00,$215.51,-1.04,1577,$253.50,1.29,Premium,2–3 Nights
22275911,Pono Kai 1Br Condo,52651623,Terry,Kauai,Kapaa-Wailua,22.07404,-159.31921,Entire Home/Apt,$139.00,6,2,12/25/2019,0.1,36,7,Hawaii,98.10%,"$49,762.00",136.359,Commercial Operator,0.01,$237.85,-1.29,350,$316.90,0.44,Budget,4–7 Nights
36690606,"Spacious Apt W/Rooftop Deck, Harborviews Bridge",102360850,Andrew,Newport,Newport,41.48138,-71.31401,Entire Home/Apt,$220.00,2,0,,0,2,25,Rhode Island,93.20%,"$74,800.00",205.04,Small Operator,0.00,$462.87,-1.25,,$275.02,0.8,Budget,2–3 Nights
43990700,Nashvibe: Modern Townhome In Hip East Nashville,106505883,Turnkey Vacation Rentals,Not Specified,District 5,36.2049,-86.74244,Entire Home/Apt,$187.00,2,0,,0,130,364,Nashville,0.30%,$187.00,0.561,Commercial Operator,0.00,$202.04,-1.30,,$223.27,0.84,Average,2–3 Nights
35027638,"Quiet, Modern Guest Suite Near Subway/Downtown",4231359,John And Inna,Not Specified,East Boston,42.37975,-71.03008,Private Room,$399.00,1,42,7/3/2020,2.73,1,267,Boston,26.80%,"$39,102.00",106.932,Individual,30.73,$159.38,1.36,159,$172.97,2.31,Premium,1 Night
15530528,Paris Bedroom,31784338,Valerie,Not Specified,Wilton Manors,26.15654,-80.1289,Private Room,$50.00,2,19,1/16/2020,0.43,1,83,Broward County,77.30%,"$14,100.00",38.65,Individual,6.32,$225.50,-0.97,328,$253.11,0.2,Budget,2–3 Nights
10217927,Synergy Near Golf Beach,51933304,Sherry David,Hawaii,South Kohala,19.92588,-155.79523,Entire Home/Apt,$67.00,2,184,8/30/2020,3.33,1,319,Hawaii,12.60%,"$3,082.00",8.442,Individual,77.20,$385.94,3.40,101,$316.90,0.21,Budget,2–3 Nights
44481336,Ellis Island Hotel,272006653,Ravi,Not Specified,Unincorporated Areas,36.11127,-115.16415,Private Room,$98.00,1,0,,0,3,365,Clark County,0.00%,$0.00,0,Small Operator,0.00,$215.51,-1.45,,$191.70,0.51,Budget,1 Night
23686253,Exclusive Level Bigsuite Long Term No Party,8402388,Jessica,Other Cities,Pomona,34.09689,-117.7362,Private Room,$86.00,3,10,5/3/2020,0.33,2,90,Los Angeles,75.30%,"$23,650.00",64.758,Small Operator,1.24,$88.22,-1.11,220,$230.70,0.37,Budget,2–3 Nights
18827942,1Br/1Ba Patio+Pool+Laundry Near Strip 700Sqft S127,6743803,Rodney,Not Specified,Unincorporated Areas,36.11174,-115.18913,Entire Home/Apt,$83.00,2,140,8/27/2020,3.58,43,132,Clark County,63.80%,"$19,339.00",52.954,Commercial Operator,7.44,$215.51,2.88,104,$191.70,0.43,Budget,2–3 Nights
43663391,Quaint Superior Oceanfront 38-3,84983912,"Whalers Investment Group,",Maui,Lahaina,20.86048,-156.66888,Entire Home/Apt,$292.00,5,0,,0,57,273,Hawaii,25.20%,"$26,864.00",73.584,Commercial Operator,0.00,$368.52,-1.13,,$316.90,0.92,Average,4–7 Nights
23872195,"Modern Apt, Dwntwn Jc 7 Min Walk To Path (Apt 3)",21009089,Vanessa Gil,Not Specified,Ward E (Councilmember James Solomon),40.72514,-74.04546,Entire Home/Apt,$111.00,2,123,6/14/2020,4.5,2,212,Jersey City,41.90%,"$16,983.00",46.509,Small Operator,115.96,$209.58,3.22,178,$150.76,0.74,Budget,2–3 Nights
38365837,"Koreatown Shared Room, Walk To Metro Redline",250318292,Nashaun,City Of Los Angeles,Westlake,34.06204,-118.27944,Shared Room,$23.00,30,0,,0,5,61,Los Angeles,83.30%,"$6,992.00",19.159,Small Operator,0.00,$117.72,-1.57,,$230.70,0.1,Budget,8–30 Nights
41926548,Relax Townhouse Near To Sawgrass Mall,217810059,Antonio,Not Specified,Sunrise,26.17508,-80.27123,Entire Home/Apt,$130.00,3,3,12/6/2020,0.87,2,135,Broward County,63.00%,"$29,900.00",81.9,Small Operator,0.82,$85.00,-0.82,3,$253.11,0.51,Budget,2–3 Nights
9879216,Stay In A Doll Factory!,5229579,Ryan,Brooklyn,Williamsburg,40.71811,-73.96222,Private Room,$69.00,3,0,,0,3,0,New York City,100.00%,"$25,185.00",69,Small Operator,0.00,$125.13,-1.50,,$162.83,0.42,Budget,2–3 Nights
17909038,Tin Roof Alley,37424164,Laura,Other Cities,El Segundo,33.91993,-118.42105,Entire Home/Apt,$84.00,1,476,5/9/2020,11.41,1,151,Los Angeles,58.60%,"$17,976.00",49.224,Individual,3182.66,$164.78,12.88,214,$230.70,0.36,Budget,1 Night
37931944,"Cozy Bedroom In Astoria, Minutes To Manhattan",15802031,Jonela,Queens,Astoria,40.76526,-73.91554,Private Room,$35.00,2,30,8/9/2020,2.48,1,142,New York City,61.10%,"$7,805.00",21.385,Individual,45.46,$141.24,0.41,122,$162.83,0.21,Budget,2–3 Nights
41196560,Volcano Teahouse Cottage,316026037,Kimberly,Hawaii,Puna,19.42741,-155.21544,Entire Home/Apt,$220.00,2,9,7/29/2020,1.16,2,306,Hawaii,16.20%,"$12,980.00",35.64,Small Operator,0.85,$121.45,-0.41,133,$316.90,0.69,Budget,2–3 Nights
42972677,Bright Studio Work Desk Wifi Midtown West,30283594,Global Luxury Suites,Manhattan,Hell'S Kitchen,40.76232,-73.99928,Entire Home/Apt,$139.00,30,0,,0,57,365,New York City,0.00%,$0.00,0,Commercial Operator,0.00,$328.08,-1.38,,$162.83,0.85,Average,8–30 Nights
21480232,Deluxe 5Br Heated Pool Near Hollywood Beach,27675106,Hollywood Vacation Rentals,Not Specified,Hollywood,26.00594,-80.12138,Entire Home/Apt,$249.00,4,33,3/17/2020,1.13,21,216,Broward County,40.80%,"$37,101.00",101.592,Commercial Operator,0.72,$198.89,0.00,267,$253.11,0.98,Average,4–7 Nights
26172380,Downtown Stunner- Built In 2018,33692126,George Dorit,Not Specified,Mountain View,37.39808,-122.0798,Entire Home/Apt,$650.00,30,49,6/2/2020,2.04,2,349,San Clara Country,4.40%,"$10,400.00",28.6,Small Operator,2.20,$141.67,1.47,190,$167.26,3.89,Premium,8–30 Nights
6674482,Private Bedroom In East Harlem,34933217,Emilie,Manhattan,East Harlem,40.79435,-73.94071,Private Room,$97.00,1,0,,0,1,0,New York City,100.00%,"$35,405.00",97,Individual,0.00,$128.83,-1.45,,$162.83,0.6,Budget,1 Night
5823579,Amazing Location!!!!!!! Upper East Side Manhattan,30224269,Todd,Manhattan,Upper East Side,40.77907,-73.95211,Entire Home/Apt,$120.00,7,155,11/6/2020,2.4,1,365,New York City,0.00%,$0.00,0,Individual,0.00,$217.13,2.47,33,$162.83,0.74,Budget,4–7 Nights
4549248,Cozy One Bedroom In Williamsburg!,22089583,Cesar,Brooklyn,Williamsburg,40.71901,-73.95618,Entire Home/Apt,$200.00,3,3,10/22/2015,0.04,1,0,New York City,100.00%,"$73,000.00",200,Individual,0.12,$125.13,-1.21,1875,$162.83,1.23,Premium,2–3 Nights
9937677,Great Room In A House Near Nsu,50999517,Esra,Not Specified,Davie,26.0882,-80.27374,Private Room,$55.00,1,105,4/6/2020,2.13,4,365,Broward County,0.00%,$0.00,0,Small Operator,0.00,$112.43,1.41,247,$253.11,0.22,Budget,1 Night
435389,Shelli'S Student Home4(1 Month Min),576273,Shelli,Not Specified,Chinatown,37.79418,-122.40582,Shared Room,$30.00,30,11,10/4/2020,0.11,3,59,San Francisco,83.80%,"$9,180.00",25.14,Small Operator,0.34,$435.26,-1.32,66,$295.23,0.1,Budget,8–30 Nights
42152029,Amazing Sunny 2 Bedroom Apartment -Williamsburg!,77504935,Matan,Brooklyn,Williamsburg,40.70973,-73.95046,Entire Home/Apt,$239.00,10,6,8/3/2020,0.9,1,235,New York City,35.60%,"$31,070.00",85.084,Individual,1.92,$125.13,-0.58,128,$162.83,1.47,Premium,8–30 Nights
37813755,Renovated Studio W/ Kitchenette-Taxes Included,286216123,Bryan,Honolulu,Primary Urban Center,21.27708,-157.82241,Entire Home/Apt,$129.00,1,25,5/7/2020,2.05,1,365,Hawaii,0.00%,$0.00,0,Individual,0.00,$219.00,0.23,216,$316.90,0.41,Budget,1 Night
24204604,Minutes To Beach Casino Spacious 5Br Heated Pool,27675106,Hollywood Vacation Rentals,Not Specified,Dania Beach,26.04261,-80.13603,Entire Home/Apt,$199.00,4,9,5/3/2020,0.34,21,192,Broward County,47.40%,"$34,427.00",94.326,Commercial Operator,0.07,$206.31,-0.93,220,$253.11,0.79,Budget,4–7 Nights
8174279,Large Airy Loft Near Bart,16825971,Paul,Not Specified,Prescott,37.81161,-122.29399,Entire Home/Apt,$85.00,4,2,7/9/2016,0.04,1,0,Oakland,100.00%,"$31,025.00",85,Individual,0.08,$93.50,-1.42,1614,$157.03,0.54,Budget,4–7 Nights
26753930,"Bright, Cozy Asheville Suite W/ Private Entrance",10372880,Jacqueline,Not Specified,28803,35.5599,-82.50592,Entire Home/Apt,$55.00,1,249,9/17/2020,9.46,1,110,Asheville,69.90%,"$14,025.00",38.445,Individual,1646.52,$156.67,8.09,83,$160.09,0.34,Budget,1 Night
6832154,Resort Style Living Hollywood Hills Encino Bel Air,7324782,Rob,City Of Los Angeles,Encino,34.1366,-118.49994,Private Room,$450.00,3,16,8/7/2018,0.26,1,323,Los Angeles,11.50%,"$18,900.00",51.75,Individual,0.48,$283.13,-0.46,855,$230.70,1.95,Premium,2–3 Nights
44462222,Large Spacious 1 Bed/1Bath Westla/Ww/Sawtelle,51010644,Monica,City Of Los Angeles,Sawtelle,34.0426,-118.45353,Entire Home/Apt,$135.00,31,0,,0,5,302,Los Angeles,17.30%,"$8,505.00",23.355,Small Operator,0.00,$122.56,-1.39,,$230.70,0.59,Budget,31–90 Nights
8581504,Hollywood Beach Broadwalk Retreat,34607189,Nancy,Not Specified,Hollywood,26.0307,-80.11416,Entire Home/Apt,$175.00,5,13,3/23/2020,0.52,1,260,Broward County,28.80%,"$18,375.00",50.4,Individual,1.95,$198.89,-0.80,261,$253.11,0.69,Budget,4–7 Nights
25380160,Modern Barn Guest House In Downtown East Austin,54664600,Victoria,Not Specified,78702,30.25812,-97.73503,Entire Home/Apt,$130.00,2,21,4/11/2019,1.04,3,0,Austin,100.00%,"$47,450.00",130,Small Operator,7.28,$255.77,-0.44,608,$267.45,0.49,Budget,2–3 Nights
12489539,Modern 3 Level Apt In Perfect Location,20613441,Josua,Not Specified,78704,30.24973,-97.76856,Entire Home/Apt,$200.00,2,23,5/29/2017,0.46,1,0,Austin,100.00%,"$73,000.00",200,Individual,10.58,$264.17,-0.64,1290,$267.45,0.75,Budget,2–3 Nights
15804863,Downtown Palo Alto 2 Bedroom Apartment,53097567,Tiffany,Not Specified,Palo Alto,37.44694,-122.15841,Entire Home/Apt,$250.00,1,63,1/30/2020,1.52,4,364,San Clara Country,0.30%,$250.00,0.75,Small Operator,0.07,$283.85,0.71,314,$167.26,1.49,Premium,1 Night
1542571,"Spacious, Light-Filled 1/Brm W/ Finished Basement",7128900,Jenny,Not Specified,"Woodridge, Fort Lincoln, Gateway",38.92904,-76.95944,Private Room,$72.00,1,2,8/15/2015,0.03,2,364,Washington D.C.,0.30%,$72.00,0.216,Small Operator,0.00,$72.00,-1.44,1943,$175.34,0.41,Budget,1 Night
29656870,Two Bedroom City View Victorian On Federal Hill,188460056,Lina,Providence,Providence,41.82364,-71.42584,Entire Home/Apt,$199.00,1,3,6/15/2020,0.26,4,365,Rhode Island,0.00%,$0.00,0,Small Operator,0.00,$144.11,-1.08,177,$275.02,0.72,Budget,1 Night
26895163,Great Room Near Times Square Hudson Yards - 63F1,190921808,John,Manhattan,Hell'S Kitchen,40.75377,-73.99509,Private Room,$110.00,30,9,2/9/2019,0.42,51,365,New York City,0.00%,$0.00,0,Commercial Operator,0.00,$328.08,-1.03,669,$162.83,0.68,Budget,8–30 Nights
41660575,Nola Gem,45914707,Tj Heidi,Not Specified,City Park,29.97973,-90.09634,Entire Home/Apt,$132.00,2,6,5/7/2020,0.84,1,179,New Orleans,51.00%,"$24,552.00",67.32,Individual,2.57,$130.50,-0.79,216,$158.95,0.83,Average,2–3 Nights
42193406,The East Morrison,337095372,Stephanie,Unincorporated Areas,East Los Angeles,34.02083,-118.16217,Entire Home/Apt,$109.00,2,21,8/30/2020,3.03,1,322,Los Angeles,11.80%,"$4,687.00",12.862,Individual,7.51,$132.33,0.73,101,$230.70,0.47,Budget,2–3 Nights
